style_code,comparison_match_type,comparison_availability_relation,comparison_sale_relation,comparison_category_overlap,comparison_category_overlap_values,comparison_gender_overlap,comparison_gender_overlap_values,comparison_colorway_overlap,comparison_colorway_overlap_values,comparison_price_status,comparison_currency_match,comparison_fx_rate_lbp_per_usd,comparison_same_current_price,comparison_current_price_diff,comparison_current_price_diff_usd,comparison_current_price_diff_lbp,comparison_current_price_diff_pct_vs_adidas,comparison_current_price_diff_pct_vs_adidas_usd,comparison_current_price_relation,comparison_cheaper_retailer,comparison_same_discount_pct,comparison_discount_pct_diff,comparison_discount_relation,comparison_higher_discount_retailer,mikesport_row_count,mikesport_has_duplicate_rows,mikesport_product_name,mikesport_product_names,mikesport_source_url,mikesport_source_urls,mikesport_source_url_count,mikesport_category,mikesport_categories,mikesport_gender_target,mikesport_gender_targets,mikesport_colorway,mikesport_colorways,mikesport_availability_summary,mikesport_availability_values,mikesport_in_stock_count,mikesport_out_of_stock_count,mikesport_unknown_stock_count,mikesport_sizes_available,mikesport_sizes_count,mikesport_currency,mikesport_currency_values,mikesport_current_price_min,mikesport_current_price_max,mikesport_current_price_min_usd,mikesport_current_price_max_usd,mikesport_current_price_min_lbp,mikesport_current_price_max_lbp,mikesport_regular_price_min,mikesport_regular_price_max,mikesport_regular_price_min_usd,mikesport_regular_price_max_usd,mikesport_regular_price_min_lbp,mikesport_regular_price_max_lbp,mikesport_sale_price_min,mikesport_sale_price_max,mikesport_sale_price_min_usd,mikesport_sale_price_max_usd,mikesport_sale_price_min_lbp,mikesport_sale_price_max_lbp,mikesport_discount_pct_min,mikesport_discount_pct_max,mikesport_any_on_sale,mikesport_all_on_sale,adidas_row_count,adidas_has_duplicate_rows,adidas_product_name,adidas_product_names,adidas_source_url,adidas_source_urls,adidas_source_url_count,adidas_category,adidas_categories,adidas_gender_target,adidas_gender_targets,adidas_colorway,adidas_colorways,adidas_availability_summary,adidas_availability_values,adidas_in_stock_count,adidas_out_of_stock_count,adidas_unknown_stock_count,adidas_sizes_available,adidas_sizes_count,adidas_currency,adidas_currency_values,adidas_current_price_min,adidas_current_price_max,adidas_current_price_min_usd,adidas_current_price_max_usd,adidas_current_price_min_lbp,adidas_current_price_max_lbp,adidas_regular_price_min,adidas_regular_price_max,adidas_regular_price_min_usd,adidas_regular_price_max_usd,adidas_regular_price_min_lbp,adidas_regular_price_max_lbp,adidas_sale_price_min,adidas_sale_price_max,adidas_sale_price_min_usd,adidas_sale_price_max_usd,adidas_sale_price_min_lbp,adidas_sale_price_max_lbp,adidas_discount_pct_min,adidas_discount_pct_max,adidas_any_on_sale,adidas_all_on_sale,comparison_notes
IY8138,exact_style_code,both_in_stock,both_on_sale,False,,True,girls,True,Black,normalized_compare,False,90000.0,False,-10.0,-10.0,-900000.0,-33.33,-33.33,mikesport_cheaper,mikesport_lb,False,28.45,mikesport_higher_discount,mikesport_lb,1,False,Adidas Xpress Street Jam Kids-Girls Sportswear T-Shirt Black,Adidas Xpress Street Jam Kids-Girls Sportswear T-Shirt Black,https://lb.mikesport.com/products/adidas-xpress-street-jam-kids-girls-sportswear-t-shirt-black,https://lb.mikesport.com/products/adidas-xpress-street-jam-kids-girls-sportswear-t-shirt-black,1,t-shirt,t-shirt,girls,girls,Black,Black,in_stock,in_stock,1,0,0,7-8 Years,1,USD,USD,20.0,20.0,20.0,20.0,1800000.0,1800000.0,38.0,38.0,38.0,38.0,3420000.0,3420000.0,20.0,20.0,20.0,20.0,1800000.0,1800000.0,47.37,47.37,True,True,1,False,"Kids Xpress Street Jam Graphic T-Shirt, Black","Kids Xpress Street Jam Graphic T-Shirt, Black",https://www.adidas.com.lb/en/outlet-adidas-kids-xpress-street-jam-graphic-t-shirt-black/A9_IY8138_ONE.html,https://www.adidas.com.lb/en/outlet-adidas-kids-xpress-street-jam-graphic-t-shirt-black/A9_IY8138_ONE.html,1,Girls Clothing,Girls Clothing,girls,girls,Black,Black,in_stock,in_stock,1,0,0,7-8 Yrs | 11-12 Yrs | 13-14 Yrs | 9-10 Yrs,4,LBP,LBP,2700000.0,2700000.0,30.0,30.0,2700000.0,2700000.0,3330000.0,3330000.0,37.0,37.0,3330000.0,3330000.0,2700000.0,2700000.0,30.0,30.0,2700000.0,2700000.0,18.92,18.92,True,True,
IZ0089,exact_style_code,both_in_stock,both_on_sale,False,,True,men,True,Black,normalized_compare,False,90000.0,False,6.0,6.0,540000.0,25.0,25.0,adidas_cheaper,adidas_lb,False,-10.66,adidas_higher_discount,adidas_lb,1,False,Adidas Tie Dyed Men Original T-Shirt Black,Adidas Tie Dyed Men Original T-Shirt Black,https://lb.mikesport.com/products/adidas-tie-dyed-men-original-t-shirt-black,https://lb.mikesport.com/products/adidas-tie-dyed-men-original-t-shirt-black,1,t-shirt,t-shirt,men,men,Black,Black,in_stock,in_stock,1,0,0,L | M | S,3,USD,USD,30.0,30.0,30.0,30.0,2700000.0,2700000.0,60.0,60.0,60.0,60.0,5400000.0,5400000.0,30.0,30.0,30.0,30.0,2700000.0,2700000.0,50.0,50.0,True,True,1,False,"Tie-Dyed Short Sleeve T-Shirt, Black","Tie-Dyed Short Sleeve T-Shirt, Black",https://www.adidas.com.lb/en/adidas-outlet-tie-dyed-short-sleeve-t-shirt-black/A9_IZ0089_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-tie-dyed-short-sleeve-t-shirt-black/A9_IZ0089_ONE.html,1,Tops,Tops,men,men,Black,Black,in_stock,in_stock,1,0,0,S,1,LBP,LBP,2160000.0,2160000.0,24.0,24.0,2160000.0,2160000.0,5490000.0,5490000.0,61.0,61.0,5490000.0,5490000.0,2160000.0,2160000.0,24.0,24.0,2160000.0,2160000.0,60.66,60.66,True,True,
IZ2367,exact_style_code,both_in_stock,both_on_sale,False,,True,men,False,,normalized_compare,False,90000.0,False,-8.0,-8.0,-720000.0,-18.6,-18.6,mikesport_cheaper,mikesport_lb,False,14.82,mikesport_higher_discount,mikesport_lb,1,False,Adidas Adicolor Classics 3 Stripes Men Originals T-Shirt Legacy Teal,Adidas Adicolor Classics 3 Stripes Men Originals T-Shirt Legacy Teal,https://lb.mikesport.com/products/adidas-adicolor-classics-3-stripes-men-originals-t-shirt-legacy-teal,https://lb.mikesport.com/products/adidas-adicolor-classics-3-stripes-men-originals-t-shirt-legacy-teal,1,t-shirt,t-shirt,men,men,Legacy Teal,Legacy Teal,in_stock,in_stock,1,0,0,L | M | S | XL,4,USD,USD,35.0,35.0,35.0,35.0,3150000.0,3150000.0,54.0,54.0,54.0,54.0,4860000.0,4860000.0,35.0,35.0,35.0,35.0,3150000.0,3150000.0,35.19,35.19,True,True,1,False,"Adicolor Classics 3-Stripes T-Shirt, Turquoise","Adicolor Classics 3-Stripes T-Shirt, Turquoise",https://www.adidas.com.lb/en/adidas-outlet-adicolor-classics-3-stripes-t-shirt-turquoise/A9_IZ2367_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-adicolor-classics-3-stripes-t-shirt-turquoise/A9_IZ2367_ONE.html,1,Tops,Tops,men,men,Turquoise,Turquoise,in_stock,in_stock,1,0,0,S,1,LBP,LBP,3870000.0,3870000.0,43.0,43.0,3870000.0,3870000.0,4860000.0,4860000.0,54.0,54.0,4860000.0,4860000.0,3870000.0,3870000.0,43.0,43.0,3870000.0,3870000.0,20.37,20.37,True,True,
IZ2541,exact_style_code,both_in_stock,both_on_sale,False,,True,men,True,Black,normalized_compare,False,90000.0,False,19.0,19.0,1710000.0,30.16,30.16,adidas_cheaper,adidas_lb,False,-15.08,adidas_higher_discount,adidas_lb,1,False,Adidas Mono Men Originals Jacket Black,Adidas Mono Men Originals Jacket Black,https://lb.mikesport.com/products/adidas-mono-men-originals-jacket-black,https://lb.mikesport.com/products/adidas-mono-men-originals-jacket-black,1,jacket,jacket,men,men,Black,Black,in_stock,in_stock,1,0,0,2XL | L | M | S | XL,5,USD,USD,82.0,82.0,82.0,82.0,7380000.0,7380000.0,126.0,126.0,126.0,126.0,11340000.0,11340000.0,82.0,82.0,82.0,82.0,7380000.0,7380000.0,34.92,34.92,True,True,1,False,"Mono Track Top, Black","Mono Track Top, Black",https://www.adidas.com.lb/en/adidas-outlet-mono-track-top-black/A9_IZ2541_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-mono-track-top-black/A9_IZ2541_ONE.html,1,Tracksuits,Tracksuits,men,men,Black,Black,in_stock,in_stock,1,0,0,S | M,2,LBP,LBP,5670000.0,5670000.0,63.0,63.0,5670000.0,5670000.0,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,5670000.0,5670000.0,63.0,63.0,5670000.0,5670000.0,50.0,50.0,True,True,
JC5282,exact_style_code,both_in_stock,neither_on_sale,False,,True,men,True,White,normalized_compare,False,90000.0,False,1.0,1.0,90000.0,2.27,2.27,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Lounge Slides Graphic Pocket Men Sportswear T-Shirt White,Adidas Lounge Slides Graphic Pocket Men Sportswear T-Shirt White,https://lb.mikesport.com/products/adidas-lounge-slides-graphic-pocket-men-sportswear-t-shirt-white,https://lb.mikesport.com/products/adidas-lounge-slides-graphic-pocket-men-sportswear-t-shirt-white,1,t-shirt,t-shirt,men,men,White,White,in_stock,in_stock,1,0,0,L | XL,2,USD,USD,45.0,45.0,45.0,45.0,4050000.0,4050000.0,45.0,45.0,45.0,45.0,4050000.0,4050000.0,,,,,,,,,False,False,1,False,"Lounge Slides Graphic Pocket T-Shirt, White","Lounge Slides Graphic Pocket T-Shirt, White",https://www.adidas.com.lb/en/adidas-lounge-slides-graphic-pocket-t-shirt-white/A7_JC5282_ONE.html,https://www.adidas.com.lb/en/adidas-lounge-slides-graphic-pocket-t-shirt-white/A7_JC5282_ONE.html,1,T-Shirts,T-Shirts,men,men,White,White,in_stock,in_stock,1,0,0,S | M | L | XL | 2XL,5,LBP,LBP,3960000.0,3960000.0,44.0,44.0,3960000.0,3960000.0,3960000.0,3960000.0,44.0,44.0,3960000.0,3960000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC5338,exact_style_code,both_in_stock,neither_on_sale,False,,True,men,True,Black,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Future Icons Small Logo Men Sportswear T-Shirt Black,Adidas Future Icons Small Logo Men Sportswear T-Shirt Black,https://lb.mikesport.com/products/adidas-future-icons-small-logo-men-sportswear-t-shirt-black,https://lb.mikesport.com/products/adidas-future-icons-small-logo-men-sportswear-t-shirt-black,1,t-shirt,t-shirt,men,men,Black,Black,in_stock,in_stock,1,0,0,2XL | L | M | S | XL,5,USD,USD,54.0,54.0,54.0,54.0,4860000.0,4860000.0,54.0,54.0,54.0,54.0,4860000.0,4860000.0,,,,,,,,,False,False,1,False,"Future Icons Small Logo T-Shirt, Black","Future Icons Small Logo T-Shirt, Black",https://www.adidas.com.lb/en/adidas-future-icons-small-logo-t-shirt-black/A7_JC5338_ONE.html,https://www.adidas.com.lb/en/adidas-future-icons-small-logo-t-shirt-black/A7_JC5338_ONE.html,1,T-Shirts,T-Shirts,men,men,Black,Black,in_stock,in_stock,1,0,0,XS | S | M | L | XL | 2XL,6,LBP,LBP,4860000.0,4860000.0,54.0,54.0,4860000.0,4860000.0,4860000.0,4860000.0,54.0,54.0,4860000.0,4860000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC5339,exact_style_code,both_in_stock,neither_on_sale,False,,True,men,True,White,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Future Icons Small Logo Men Sportswear T-Shirt White,Adidas Future Icons Small Logo Men Sportswear T-Shirt White,https://lb.mikesport.com/products/adidas-future-icons-small-logo-men-sportswear-t-shirt-white,https://lb.mikesport.com/products/adidas-future-icons-small-logo-men-sportswear-t-shirt-white,1,t-shirt,t-shirt,men,men,White,White,in_stock,in_stock,1,0,0,L | M | XL,3,USD,USD,54.0,54.0,54.0,54.0,4860000.0,4860000.0,54.0,54.0,54.0,54.0,4860000.0,4860000.0,,,,,,,,,False,False,1,False,"Future Icons Small Logo T-Shirt, White","Future Icons Small Logo T-Shirt, White",https://www.adidas.com.lb/en/adidas-future-icons-small-logo-t-shirt-white/A7_JC5339_ONE.html,https://www.adidas.com.lb/en/adidas-future-icons-small-logo-t-shirt-white/A7_JC5339_ONE.html,1,T-Shirts,T-Shirts,men,men,White,White,in_stock,in_stock,1,0,0,S | M | L | XL,4,LBP,LBP,4860000.0,4860000.0,54.0,54.0,4860000.0,4860000.0,4860000.0,4860000.0,54.0,54.0,4860000.0,4860000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC5454,exact_style_code,both_in_stock,neither_on_sale,False,,True,women,True,Black,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Future Icons 3 Stripes Regular Women Sportswear Pant Black,Adidas Future Icons 3 Stripes Regular Women Sportswear Pant Black,https://lb.mikesport.com/products/adidas-future-icons-3-stripes-regular-women-sportswear-pant-black,https://lb.mikesport.com/products/adidas-future-icons-3-stripes-regular-women-sportswear-pant-black,1,pant,pant,women,women,Black,Black,in_stock,in_stock,1,0,0,L | M | S,3,USD,USD,95.0,95.0,95.0,95.0,8550000.0,8550000.0,95.0,95.0,95.0,95.0,8550000.0,8550000.0,,,,,,,,,False,False,1,False,"Future Icons 3-Stripes Tracksuit Bottoms, Black","Future Icons 3-Stripes Tracksuit Bottoms, Black",https://www.adidas.com.lb/en/adidas-future-icons-3-stripes-tracksuit-bottoms-black/A7_JC5454_ONE.html,https://www.adidas.com.lb/en/adidas-future-icons-3-stripes-tracksuit-bottoms-black/A7_JC5454_ONE.html,1,Tracksuits,Tracksuits,women,women,Black,Black,in_stock,in_stock,1,0,0,XS | S | M | L,4,LBP,LBP,8550000.0,8550000.0,95.0,95.0,8550000.0,8550000.0,8550000.0,8550000.0,95.0,95.0,8550000.0,8550000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC5482,exact_style_code,both_in_stock,neither_on_sale,False,,True,men,True,White,normalized_compare,False,90000.0,False,1.0,1.0,90000.0,1.32,1.32,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Z N E Loose Men Sportswear T-Shirt White,Adidas Z N E Loose Men Sportswear T-Shirt White,https://lb.mikesport.com/products/adidas-z-n-e-loose-men-sportswear-t-shirt-white,https://lb.mikesport.com/products/adidas-z-n-e-loose-men-sportswear-t-shirt-white,1,t-shirt,t-shirt,men,men,White,White,in_stock,in_stock,1,0,0,L | M | S | XL,4,USD,USD,77.0,77.0,77.0,77.0,6930000.0,6930000.0,77.0,77.0,77.0,77.0,6930000.0,6930000.0,,,,,,,,,False,False,1,False,"Adidas Z.N.E. Loose-Fit T-Shirt, White","Adidas Z.N.E. Loose-Fit T-Shirt, White",https://www.adidas.com.lb/en/adidas-adidas-z.n.e.-loose-fit-t-shirt-white/A7_JC5482_ONE.html,https://www.adidas.com.lb/en/adidas-adidas-z.n.e.-loose-fit-t-shirt-white/A7_JC5482_ONE.html,1,T-Shirts,T-Shirts,men,men,White,White,in_stock,in_stock,1,0,0,S | M | L | XL | 2XL,5,LBP,LBP,6840000.0,6840000.0,76.0,76.0,6840000.0,6840000.0,6840000.0,6840000.0,76.0,76.0,6840000.0,6840000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC6023,exact_style_code,both_in_stock,neither_on_sale,False,,True,unisex,False,,normalized_compare,False,90000.0,False,1.0,1.0,90000.0,3.57,3.57,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Baseball Unisex Original Cap Black,Adidas Baseball Unisex Original Cap Black,https://lb.mikesport.com/products/adidas-baseball-unisex-original-cap-black-1,https://lb.mikesport.com/products/adidas-baseball-unisex-original-cap-black-1,1,cap,cap,unisex,unisex,"baseball cap has it all. The cotton twill build gives it a soft, durable feel that only gets better the more you wear it. The classic Trefoil on the front adds a sporty finish. Highlights: D-Ring Closure Pre-Curved Brim Composition: 100% Cotton Color: Black","baseball cap has it all. The cotton twill build gives it a soft, durable feel that only gets better the more you wear it. The classic Trefoil on the front adds a sporty finish. Highlights: D-Ring Closure Pre-Curved Brim Composition: 100% Cotton Color: Black",in_stock,in_stock,1,0,0,,0,USD,USD,29.0,29.0,29.0,29.0,2610000.0,2610000.0,29.0,29.0,29.0,29.0,2610000.0,2610000.0,,,,,,,,,False,False,1,False,"Unisex Adicolor Classic Trefoil Baseball Cap, Black","Unisex Adicolor Classic Trefoil Baseball Cap, Black",https://www.adidas.com.lb/en/adidas-unisex-adicolor-classic-trefoil-baseball-cap-black/A7_JC6023_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-adicolor-classic-trefoil-baseball-cap-black/A7_JC6023_ONE.html,1,Caps,Caps,unisex,unisex,Black,Black,in_stock,in_stock,1,0,0,One-Size,1,LBP,LBP,2520000.0,2520000.0,28.0,28.0,2520000.0,2520000.0,2520000.0,2520000.0,28.0,28.0,2520000.0,2520000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC6038,exact_style_code,both_in_stock,neither_on_sale,False,,True,unisex,True,Black,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Curved Unisex Original Cap Black,Adidas Curved Unisex Original Cap Black,https://lb.mikesport.com/products/adidas-curved-unisex-original-cap-black,https://lb.mikesport.com/products/adidas-curved-unisex-original-cap-black,1,cap,cap,unisex,unisex,Black,Black,in_stock,in_stock,1,0,0,,0,USD,USD,32.0,32.0,32.0,32.0,2880000.0,2880000.0,32.0,32.0,32.0,32.0,2880000.0,2880000.0,,,,,,,,,False,False,1,False,"Unisex Adicolor Classic Curved Foam Trucker Cap, Black","Unisex Adicolor Classic Curved Foam Trucker Cap, Black",https://www.adidas.com.lb/en/adidas-unisex-adicolor-classic-curved-foam-trucker-cap-black/A7_JC6038_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-adicolor-classic-curved-foam-trucker-cap-black/A7_JC6038_ONE.html,1,Caps,Caps,unisex,unisex,Black,Black,in_stock,in_stock,1,0,0,One-Size,1,LBP,LBP,2880000.0,2880000.0,32.0,32.0,2880000.0,2880000.0,2880000.0,2880000.0,32.0,32.0,2880000.0,2880000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC6039,exact_style_code,both_in_stock,neither_on_sale,False,,True,unisex,True,White,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Curved Unisex Original Cap White,Adidas Curved Unisex Original Cap White,https://lb.mikesport.com/products/adidas-curved-unisex-original-cap-white,https://lb.mikesport.com/products/adidas-curved-unisex-original-cap-white,1,cap,cap,unisex,unisex,White,White,in_stock,in_stock,1,0,0,,0,USD,USD,32.0,32.0,32.0,32.0,2880000.0,2880000.0,32.0,32.0,32.0,32.0,2880000.0,2880000.0,,,,,,,,,False,False,1,False,"Unisex Adicolor Classic Curved Foam Trucker Cap, White","Unisex Adicolor Classic Curved Foam Trucker Cap, White",https://www.adidas.com.lb/en/adidas-unisex-adicolor-classic-curved-foam-trucker-cap-white/A7_JC6039_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-adicolor-classic-curved-foam-trucker-cap-white/A7_JC6039_ONE.html,1,Caps,Caps,unisex,unisex,White,White,in_stock,in_stock,1,0,0,One-Size,1,LBP,LBP,2880000.0,2880000.0,32.0,32.0,2880000.0,2880000.0,2880000.0,2880000.0,32.0,32.0,2880000.0,2880000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC7675,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Train Essentials Kids-Boys Sportswear T-Shirt Royal Blue/White,Adidas Train Essentials Kids-Boys Sportswear T-Shirt Royal Blue/White,https://lb.mikesport.com/products/adidas-train-essentials-kids-boys-sportswear-t-shirt-royal-blue-white,https://lb.mikesport.com/products/adidas-train-essentials-kids-boys-sportswear-t-shirt-royal-blue-white,1,t-shirt,t-shirt,boys,boys,Royal Blue/White,Royal Blue/White,in_stock,in_stock,1,0,0,7-8 Years | 13-14 Years,2,USD,USD,26.0,26.0,26.0,26.0,2340000.0,2340000.0,26.0,26.0,26.0,26.0,2340000.0,2340000.0,,,,,,,,,False,False,1,False,"Unisex Kids Train Essentials Logo Regular Fit T-Shirt, Blue","Unisex Kids Train Essentials Logo Regular Fit T-Shirt, Blue",https://www.adidas.com.lb/en/adidas-unisex-kids-train-essentials-logo-regular-fit-t-shirt-blue/A7_JC7675_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-kids-train-essentials-logo-regular-fit-t-shirt-blue/A7_JC7675_ONE.html,1,T-Shirts,T-Shirts,kids,kids,Blue,Blue,in_stock,in_stock,1,0,0,7-8 Yrs | 11-12 Yrs | 9-10 Yrs,3,LBP,LBP,2340000.0,2340000.0,26.0,26.0,2340000.0,2340000.0,2340000.0,2340000.0,26.0,26.0,2340000.0,2340000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC8305,exact_style_code,both_in_stock,neither_on_sale,False,,True,women,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Essentials Small Logo Women Sportswear Pant Wonder Alumina/White,Adidas Essentials Small Logo Women Sportswear Pant Wonder Alumina/White,https://lb.mikesport.com/products/adidas-essentials-small-logo-women-sportswear-pant-wonder-alumina-white,https://lb.mikesport.com/products/adidas-essentials-small-logo-women-sportswear-pant-wonder-alumina-white,1,pant,pant,women,women,Wonder Alumina/White,Wonder Alumina/White,in_stock,in_stock,1,0,0,L | M,2,USD,USD,67.0,67.0,67.0,67.0,6030000.0,6030000.0,67.0,67.0,67.0,67.0,6030000.0,6030000.0,,,,,,,,,False,False,1,False,"Essentials Small Logo French Terry Cuffed Joggers, Grey","Essentials Small Logo French Terry Cuffed Joggers, Grey",https://www.adidas.com.lb/en/adidas-essentials-small-logo-french-terry-cuffed-joggers-grey/A7_JC8305_ONE.html,https://www.adidas.com.lb/en/adidas-essentials-small-logo-french-terry-cuffed-joggers-grey/A7_JC8305_ONE.html,1,Joggers & Trousers,Joggers & Trousers,women,women,Grey,Grey,in_stock,in_stock,1,0,0,XS | S | M | L,4,LBP,LBP,6030000.0,6030000.0,67.0,67.0,6030000.0,6030000.0,6030000.0,6030000.0,67.0,67.0,6030000.0,6030000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC8325,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,False,1.0,1.0,90000.0,2.7,2.7,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Essentials 3 Stripes Slim Women Sportswear T-Shirt Black/White,Adidas Essentials 3 Stripes Slim Women Sportswear T-Shirt Black/White,https://lb.mikesport.com/products/adidas-essentials-3-stripes-slim-women-sportswear-t-shirt-black-white,https://lb.mikesport.com/products/adidas-essentials-3-stripes-slim-women-sportswear-t-shirt-black-white,1,t-shirt,t-shirt,women,women,Black / White,Black / White,in_stock,in_stock,1,0,0,L | M | S | XS,4,USD,USD,38.0,38.0,38.0,38.0,3420000.0,3420000.0,38.0,38.0,38.0,38.0,3420000.0,3420000.0,,,,,,,,,False,False,1,False,"Essentials 3-Stripes Slim Baby T-Shirt, Black","Essentials 3-Stripes Slim Baby T-Shirt, Black",https://www.adidas.com.lb/en/adidas-essentials-3-stripes-slim-baby-t-shirt-black/A7_JC8325_ONE.html,https://www.adidas.com.lb/en/adidas-essentials-3-stripes-slim-baby-t-shirt-black/A7_JC8325_ONE.html,1,T-Shirts,T-Shirts,men,men,Black,Black,in_stock,in_stock,1,0,0,XS | S | M | L,4,LBP,LBP,3330000.0,3330000.0,37.0,37.0,3330000.0,3330000.0,3330000.0,3330000.0,37.0,37.0,3330000.0,3330000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JC9309,exact_style_code,both_in_stock,both_on_sale,False,,True,women,True,Black,normalized_compare,False,90000.0,False,-2.0,-2.0,-180000.0,-2.22,-2.22,mikesport_cheaper,mikesport_lb,False,0.03,mikesport_higher_discount,mikesport_lb,1,False,Adidas Z N E Women Sportswear Pant Black,Adidas Z N E Women Sportswear Pant Black,https://lb.mikesport.com/products/adidas-z-n-e-women-sportswear-pant-black,https://lb.mikesport.com/products/adidas-z-n-e-women-sportswear-pant-black,1,pant,pant,women,women,Black,Black,in_stock,in_stock,1,0,0,S | XS,2,USD,USD,88.0,88.0,88.0,88.0,7920000.0,7920000.0,135.0,135.0,135.0,135.0,12150000.0,12150000.0,88.0,88.0,88.0,88.0,7920000.0,7920000.0,34.81,34.81,True,True,1,False,"adidas Z.N.E. Tracksuit Bottoms, Black","adidas Z.N.E. Tracksuit Bottoms, Black",https://www.adidas.com.lb/en/adidas-outlet-adidas-z.n.e.-tracksuit-bottoms-black/A9_JC9309_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-adidas-z.n.e.-tracksuit-bottoms-black/A9_JC9309_ONE.html,1,Joggers & Trousers,Joggers & Trousers,women,women,Black,Black,in_stock,in_stock,1,0,0,XS,1,LBP,LBP,8100000.0,8100000.0,90.0,90.0,8100000.0,8100000.0,12420000.0,12420000.0,138.0,138.0,12420000.0,12420000.0,8100000.0,8100000.0,90.0,90.0,8100000.0,8100000.0,34.78,34.78,True,True,
JC9556,exact_style_code,both_in_stock,neither_on_sale,False,,True,women,True,White,normalized_compare,False,90000.0,False,1.0,1.0,90000.0,2.27,2.27,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Train Essentials Boxy Workout Women Training T-Shirt White,Adidas Train Essentials Boxy Workout Women Training T-Shirt White,https://lb.mikesport.com/products/adidas-train-essentials-boxy-workout-women-training-t-shirt-white,https://lb.mikesport.com/products/adidas-train-essentials-boxy-workout-women-training-t-shirt-white,1,t-shirt,t-shirt,women,women,White,White,in_stock,in_stock,1,0,0,L | M | S | XS,4,USD,USD,45.0,45.0,45.0,45.0,4050000.0,4050000.0,45.0,45.0,45.0,45.0,4050000.0,4050000.0,,,,,,,,,False,False,1,False,"Train Essentials Boxy Workout T-Shirt, White","Train Essentials Boxy Workout T-Shirt, White",https://www.adidas.com.lb/en/adidas-train-essentials-boxy-workout-t-shirt-white/A7_JC9556_ONE.html,https://www.adidas.com.lb/en/adidas-train-essentials-boxy-workout-t-shirt-white/A7_JC9556_ONE.html,1,T-Shirts & Tops,T-Shirts & Tops,women,women,White,White,in_stock,in_stock,1,0,0,XS | S | M | L | XL,5,LBP,LBP,3960000.0,3960000.0,44.0,44.0,3960000.0,3960000.0,3960000.0,3960000.0,44.0,44.0,3960000.0,3960000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
